STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,Latitude,Longitude
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-04-09,,,0.0,,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-04-10,,,0.0,0.0,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-04-11,,,0.02,,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-04-12,,,0.0,0.0,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-04-13,,,0.0,0.0,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-04-14,,,0.0,0.0,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-04-15,,,0.0,0.0,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-04-16,,,0.0,0.0,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-04-17,,,0.0,0.0,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-04-18,,,0.0,,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-04-19,,,0.02,,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-04-20,,,0.0,0.0,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-04-21,,,1.73,,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-04-22,,,0.0,0.0,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-04-23,,,0.0,0.0,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-04-24,,,0.5,,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-04-25,,,0.05,,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-04-26,,,0.0,0.0,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-04-27,,,0.72,,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-09-28,,,0.0,0.0,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-09-29,,,0.05,,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-09-30,,,0.2,,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-10-01,,,0.02,,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-10-02,,,0.0,0.0,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-10-03,,,0.49,,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-10-04,,,0.64,,,,29.206723,-94.946477
US1TXGV0061,"GALVESTON 3.6 WSW, TX US",2023-10-05,,,0.03,,,,29.206723,-94.946477
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-01,,,0.0,0.0,0.0,76.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-02,,,0.02,0.0,0.0,56.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-03,,,0.0,0.0,0.0,45.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-04,,,0.0,0.0,0.0,55.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-05,,,0.0,0.0,0.0,67.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-06,,,0.0,0.0,0.0,69.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-07,,,0.0,0.0,0.0,52.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-08,,,0.05,0.0,0.0,67.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-09,,,0.0,0.0,0.0,72.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-10,,,0.0,0.0,0.0,60.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-11,,,0.0,0.0,0.0,53.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-12,,,0.0,0.0,0.0,58.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-13,,,0.0,0.0,0.0,60.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-14,,,0.0,0.0,0.0,61.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-15,,,0.0,0.0,0.0,59.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-16,,,0.0,0.0,0.0,47.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-17,,,0.0,0.0,0.0,54.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-18,,,0.0,0.0,0.0,63.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-19,,,0.24,0.0,0.0,69.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-20,,,0.27,0.0,0.0,55.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-21,,,0.08,0.0,0.0,44.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-22,,,0.0,0.0,0.0,44.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-23,,,0.0,0.0,0.0,50.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-24,,,0.61,0.0,0.0,55.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-25,,,0.0,0.0,0.0,53.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-26,,,0.0,0.0,0.0,51.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-27,,,0.0,0.0,0.0,53.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-28,,,0.0,0.0,0.0,54.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-29,,,0.0,0.0,0.0,53.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-30,,,0.0,0.0,0.0,58.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-01-31,,,0.73,0.0,0.0,61.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-01,,,0.27,0.0,0.0,63.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-02,,,0.0,0.0,0.0,62.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-03,,,0.26,0.0,0.0,53.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-04,,,0.0,0.0,0.0,36.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-05,,,0.0,0.0,0.0,40.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-06,,,0.0,0.0,0.0,47.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-07,,,0.0,0.0,0.0,55.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-08,,,0.0,0.0,0.0,54.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-09,,,0.0,0.0,0.0,55.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-10,,,0.0,0.0,0.0,58.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-11,,,0.0,0.0,0.0,60.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-12,,,0.0,0.0,0.0,60.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-13,,,0.0,0.0,0.0,49.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-14,,,0.0,0.0,0.0,54.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-15,,,0.04,0.0,0.0,61.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-16,,,0.01,0.0,0.0,66.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-17,,,0.03,0.0,0.0,70.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-18,,,0.0,0.0,0.0,50.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-19,,,0.0,0.0,0.0,55.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-20,,,0.01,0.0,0.0,60.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-21,,,0.0,0.0,0.0,67.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-22,,,0.0,0.0,0.0,69.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-23,,,0.01,0.0,0.0,64.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-24,,,0.0,0.0,0.0,53.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-25,,,0.04,0.0,0.0,47.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-26,,,0.0,0.0,0.0,47.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-27,,,0.01,0.0,0.0,49.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-02-28,,,0.0,0.0,0.0,53.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-01,,,0.0,0.0,0.0,56.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-02,,,0.0,0.0,0.0,58.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-03,,,0.0,0.0,0.0,64.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-04,,,0.0,0.0,0.0,67.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-05,,,0.0,0.0,0.0,70.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-06,,,0.0,0.0,0.0,71.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-07,,,0.0,0.0,0.0,66.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-08,,,0.08,0.0,0.0,54.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-09,,,0.0,0.0,0.0,51.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-10,,,0.0,0.0,0.0,58.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-11,,,0.03,0.0,0.0,62.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-12,,,0.0,0.0,0.0,48.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-13,,,0.0,0.0,0.0,54.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-14,,,0.16,0.0,0.0,66.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-15,,,0.21,0.0,0.0,68.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-16,,,0.0,0.0,0.0,66.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-17,,,0.02,0.0,0.0,67.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-18,,,0.0,0.0,0.0,71.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-19,,,0.0,0.0,0.0,65.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-20,,,0.0,0.0,0.0,65.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-21,,,0.12,0.0,0.0,70.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-22,,,0.42,0.0,0.0,71.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-23,,,0.0,0.0,0.0,62.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-24,,,0.0,0.0,0.0,66.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-25,,,0.0,0.0,0.0,67.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-26,,,0.0,0.0,0.0,70.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-27,,,0.0,0.0,0.0,72.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-28,,,0.0,0.0,0.0,72.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-29,,,0.0,0.0,0.0,74.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-30,,,0.25,0.0,0.0,75.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-03-31,,,0.0,0.0,0.0,68.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-01,,,0.0,0.0,0.0,69.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-02,,,0.0,0.0,0.0,71.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-03,,,0.0,0.0,0.0,71.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-04,,,0.11,0.0,0.0,72.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-05,,,0.0,0.0,0.0,74.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-06,,,0.0,0.0,0.0,77.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-07,,,0.0,0.0,0.0,73.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-08,,,0.0,0.0,0.0,69.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-09,,,0.0,0.0,0.0,68.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-10,,,0.0,0.0,0.0,74.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-11,,,0.0,0.0,0.0,75.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-12,,,0.03,0.0,0.0,75.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-13,,,0.07,0.0,0.0,76.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-14,,,0.0,0.0,0.0,74.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-15,,,0.0,0.0,0.0,75.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-16,,,0.0,0.0,0.0,78.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-17,,,0.0,0.0,0.0,78.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-18,,,0.0,0.0,0.0,76.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-19,,,0.0,0.0,0.0,72.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-20,,,0.0,0.0,0.0,76.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-21,,,0.0,0.0,0.0,78.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-22,,,0.0,0.0,0.0,78.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-23,,,0.0,0.0,0.0,77.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-24,,,0.0,0.0,0.0,78.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-25,,,1.8,0.0,0.0,78.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-26,,,0.0,0.0,0.0,72.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-27,,,0.0,0.0,0.0,74.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-28,,,0.0,0.0,0.0,76.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-29,,,0.0,0.0,0.0,78.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-04-30,,,0.0,0.0,0.0,79.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-01,,,0.0,0.0,0.0,80.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-02,,,0.0,0.0,0.0,80.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-03,,,0.0,0.0,0.0,81.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-04,,,0.0,0.0,0.0,82.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-05,,,1.03,0.0,0.0,82.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-06,,,0.0,0.0,0.0,80.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-07,,,0.0,0.0,0.0,82.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-08,,,0.0,0.0,0.0,83.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-09,,,0.0,0.0,0.0,84.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-10,,,0.0,0.0,0.0,83.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-11,,,0.0,0.0,0.0,82.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-12,,,0.0,0.0,0.0,81.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-13,,,0.0,0.0,0.0,82.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-14,,,0.0,0.0,0.0,83.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-15,,,0.0,0.0,0.0,87.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-16,,,0.0,0.0,0.0,83.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-17,,,0.0,0.0,0.0,83.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-18,,,0.0,0.0,0.0,87.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-19,,,0.0,0.0,0.0,85.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-20,,,0.0,0.0,0.0,85.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-21,,,0.0,0.0,0.0,86.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-22,,,1.28,0.0,0.0,81.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-23,,,0.0,0.0,0.0,79.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-24,,,0.37,0.0,0.0,80.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-25,,,0.31,0.0,0.0,80.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-26,,,0.0,0.0,0.0,81.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-27,,,0.0,0.0,0.0,84.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-28,,,0.0,0.0,0.0,84.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-29,,,0.0,0.0,0.0,85.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-30,,,0.0,0.0,0.0,85.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-05-31,,,0.0,0.0,0.0,86.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-01,,,0.0,0.0,0.0,86.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-02,,,0.59,0.0,0.0,85.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-03,,,0.0,0.0,0.0,83.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-04,,,0.0,0.0,0.0,84.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-05,,,0.0,0.0,0.0,85.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-06,,,0.0,0.0,0.0,86.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-07,,,0.0,0.0,0.0,87.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-08,,,0.0,0.0,0.0,87.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-09,,,0.0,0.0,0.0,87.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-10,,,0.0,0.0,0.0,87.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-11,,,0.0,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-12,,,0.0,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-13,,,0.0,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-14,,,0.0,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-15,,,0.0,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-16,,,0.0,0.0,0.0,87.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-17,,,0.0,0.0,0.0,87.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-18,,,0.0,0.0,0.0,87.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-19,,,0.0,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-20,,,0.0,0.0,0.0,90.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-21,,,0.0,0.0,0.0,90.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-22,,,0.04,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-23,,,0.0,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-24,,,0.0,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-25,,,0.0,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-26,,,0.0,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-27,,,0.0,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-28,,,0.0,0.0,0.0,87.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-29,,,0.22,0.0,0.0,85.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-06-30,,,1.41,0.0,0.0,82.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-01,,,1.11,0.0,0.0,83.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-02,,,0.0,0.0,0.0,87.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-03,,,0.0,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-04,,,0.0,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-05,,,0.0,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-06,,,0.0,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-07,,,0.0,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-08,,,0.0,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-09,,,0.0,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-10,,,0.0,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-11,,,0.28,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-12,,,0.0,0.0,0.0,89.0,29.27036,-94.86421
